ticker	market cap	industry	sector	current price	gross margin	net income margin	expenses portion	ROE	ROA	receivables turnover days	inventories turnover days	total assets turnover days	liability/asset ratio	current ratio	acid-test ratio	revenue growth	net income growth	operating income growth	free cash flow growth	wacc	roic	excess return	economic profit	stockholders equity growth	dividend yield	dividend payout ratio	dcf	beta	 annual return	 annual risk	annual sharpe
COOP	8.29E+08	Mortgage Finance	Financial Services	9.01	1.037166667	6.09818349	1.509963507	-0.977084572	0.048166463	8.317937563	0	21127.73892	0.866654457	141.9894129	141.9894129	381.6925533	-5.454947051	-8.148614782	2.828117347	0.221335297	-0.122999077	-0.344334375	-54371861.21	7.469250653	0.003177846	0.102347114	7.24E+15	2.944563947	3.793646643	5.991686464	0.633151729
CTWS	828563875	Utilities - Regulated	Utilities	68.68	1	0.201321262	0.556530495	0.088915483	0.027751016	42.69806715	0	2497.196878	0.687755951	0.82850026	0.789665223	0.048097648	-5.37E-05	0.103369426	0.165407886	0	0.047976937	0	0	0.085616509	0.023754884	0.60565369	85.54842541	nan	#VALUE!	#VALUE!	#VALUE!
TCBK	8.26E+08	Banks	Financial Services	27.57	1	0.966869218	1.318926244	0.091020963	0.010760071	24.10299163	0	27183.41027	0.882131085	464.2236459	464.2236459	-0.054560988	0.327664901	0.251766041	0.451989744	0.083246046	0.091020963	0.007774917	5150093.048	0.185613665	0.018446058	0.299075208	16.24530547	0.815890617	0.065802059	0.222373088	0.295908374
GWB	8.26E+08	Banks	Financial Services	15.01	1	0.362429771	0.316411837	0.080800653	0.012030289	43.95788519	0	10414.26017	0.851238703	17.27238593	17.27238593	0.033701541	0.099108437	0.066142498	0.074784455	0.135105394	0.076140459	-0.058964935	-108521010.2	0.060599033	0.020646832	0.291802242	31.31230337	1.229048498	-0.016186889	0.332821264	-0.048635381
FCF	8.21E+08	Banks	Financial Services	8.38	1	0.324618306	0.439359217	0.084250183	0.010101684	0	0	11254.45628	0.881011798	48.07919025	48.07919025	0.080796678	0.23413346	0.126705271	0.088762121	0.094370232	0.05722937	-0.037140862	-51189321.94	0.082362242	0.025029779	0.433924379	20.19210959	1.149813092	0.034045204	0.28284978	0.120364965
PTNR	8.20E+08	Communication Services	Communication Services	4.17	0.18418	0.018826925	0.134239513	0.056709319	0.014148409	131.4488155	13.15632733	498.5130606	0.751006037	1.241029499	1.168242192	-0.076207429	-0.521785313	0.203031357	-0.186154245	0.060236831	0.019206733	-0.041030098	-39455169.79	0.095920237	0	0	18.40966871	1.056789304	0.204974316	0.446566391	0.459000767
CARO	8.17E+08	Banks	Financial Services	32.88	1	0.352236068	0.550840194	0.088317938	0.011041708	27.76363292	0	10223.37922	0.871826893	1.889078438	1.889078438	0.40643326	0.516251412	0.487924972	-0.93012943	0.09448466	0.049183752	-0.045300908	-34865451.79	0.614989985	0.005934415	0.09219175	97.45667516	1.358607005	0.224420455	0.325515495	0.689430944
CHCT	8.16E+08	REITs	Real Estate	37.26	0.936769327	0.051118251	1.007394332	0.010882384	0.006986494	73.44910059	0	2642.437206	0.274560664	2.639389106	2.639389106	0.68743562	-0.284419298	0.127868995	0.987144194	0.061905459	0.006996854	-0.054908606	-19388067.62	0.261388547	0.05372704	4.256809153	190.9005929	0.682467901	0.165939467	0.23344118	0.710840594
QADA	8.11E+08	Application Software	Technology	41.44	0.533945663	0.004391534	0.509636887	0.008278927	0.004888185	91.66898453	0	341.9043059	0.597749819	1.500732762	1.500732762	0.047835185	-0.916319932	-1.272191785	0.085905396	0.085258643	0.007003901	-0.078254741	-12831110.63	0.192579858	0.024947915	0.104309686	1.126371804	1.005831813	0.158552644	0.317651942	0.499139539
OIBR-CAC	8.11E+08	Brokers & Exchanges	Financial Services	36.2	0.98756	-0.351440704	1.555434921	-0.008151165	-0.007505523	592.742356	0	10177.34331	0.078506158	14.67047496	14.67047496	0.032309326	-20.36014479	0.12493562	-2.946845901	0.095710181	-0.009180408	-0.10489059	-89395206.66	0.089160745	0.002755166	0.140859234	-415.0777242	1.215985023	0.096272959	0.298587413	0.322428056
FPAC	8.09E+08	Shell Companies	Financial Services	10.23	0	0	0	0.92456483	0.007205496	0	0	0	0.992206608	0.81309171	0.81309171	0	0	0	0	0.031124831	0.92456483	0.893439999	4467201.784	0	0	0	0	0.243130009	0.028712419	0.050774507	0.565488878
PETS	8.05E+08	Retail - Defensive	Consumer Defensive	39.94	0.336733525	0.102010407	0.19020981	0.254136943	0.222690087	2.87739141	54.58717305	150.8013326	0.121981113	8.281872145	5.875677568	0.046430907	0.204314793	0.138356085	7.870857441	0.068062143	0.254136943	0.1860748	19364020.55	0.140542351	8.168150086	0.659213773	34.38767865	0.649034542	0.255894194	0.442058318	0.578869764
CARB	8.03E+08	Application Software	Technology	22.98	0.705304502	-0.049094526	0.761306001	-4.313077732	-0.054031775	19.05835327	0	356.6624255	0.852021272	0.99618416	0.99618416	0.233569909	-0.506031681	0.498932273	0.737788203	0	-4.298033873	0	0	2.985118576	0	0	-12.05186032	nan	#VALUE!	#VALUE!	#VALUE!
VBTX	8.02E+08	Banks	Financial Services	16.18	1	0.293968058	0.328540875	0.060078498	0.009235586	21.4718605	0	9795.046448	0.84443513	56.34038848	56.34038848	0.627625125	0.707600828	0.608838798	-1.112925585	0.171894548	0.048099015	-0.123795533	-83376818.35	0.666381755	0.004114803	0.064287815	52.73542936	1.901130334	0.124316354	0.396395231	0.313617179
ALDR	797440519.6	Biotechnology	Healthcare	11.71	0.8	-515.7092873	523.1147585	-0.841593422	-0.421113132	49.38742574	323.4381979	467460.773	0.199450445	16.10354847	16.09631788	2.716933381	-2.06476267	-2.114579894	0.507877445	0	-0.505105679	0	0	0.649835673	0	0	0	nan	#VALUE!	#VALUE!	#VALUE!
MTDR	7.96E+08	Oil & Gas - E&P	Energy	6.83	0.991784562	-0.37373825	0.281725191	-0.240707883	-0.099329868	30.48997982	288.6334512	1371.120698	0.524548008	1.021626278	0.994817528	0.274898376	-2.02131224	-1.459037788	-0.382718708	0.425593174	-0.242750485	-0.66834366	-574491364.8	0.239856661	0	0	28.41484762	4.555139916	0.182514149	1.099541954	0.165991073
KRG	7.96E+08	REITs	Real Estate	9.47	-313.4465888	8.546166167	1874.040673	-0.002389868	-0.001049531	119623.3398	0	8283134.414	0.542209581	0.386586224	0.386586224	707.5596032	-0.319387907	0.147327096	-0.459042291	0.077098547	-0.001077177	-0.078175724	-262279455.9	0.247180425	0.051414442	16.27408406	1.23E+18	1.240385211	-0.144310602	0.318916187	-0.452503221
USAC	7.91E+08	Oil & Gas - Services	Energy	8.18	0.666994858	-0.076028455	0.721656663	-0.030945314	-0.014200768	38.11917656	87.44163451	1929.24135	0.537016546	1.023380519	0.625740829	0.358385171	-1.81234019	-0.889590511	-0.691575109	0.091480343	-0.014843192	-0.106323536	-187692849.1	0.220333913	0.092113586	0.259320131	4.80588925	2.099891999	-0.045092949	0.505329706	-0.089234708
SNBR	7.85E+08	Manufacturing - Apparel & Furniture	Consumer Cyclical	28.32	0.61492841	0.043896212	0.55286657	0.025945473	0.119649052	5.81946223	53.15444098	126.8585653	0.891619552	0.51396705	0.251332271	0.08007864	0.054437478	0.035256366	0.600053877	0.193467554	0.44512937	0.251661816	30917984.22	-0.526159891	0	0	25.3628619	2.191465355	0.166178835	0.569059945	0.292023426
QIWI	7.82E+08	Credit Services	Financial Services	12.47	1.09202	0.20771796	-0.100823932	0.24570276	0.094498371	119.4180704	0	756.7871984	0.571626529	1.344689341	1.344689341	0.06768763	0.043966112	1.42996819	-1.1458617	0.104414283	0.245131716	0.140717433	29886205.98	0.401690222	2.28001664	0.656118594	3189.335959	0.999747795	-0.061699826	0.467281273	-0.132040014
NP	7.81E+08	Forest Products	Basic Materials	46.53	0.20467131	0.062250065	0.107293012	0.16204305	0.072267114	39.58408082	60.34841788	302.2702015	0.551470483	2.323707783	1.18816532	0.009550861	0.049532652	0.032845994	0.051390344	0.117059978	0.099322898	-0.01773708	-10853292.37	0.072819921	0.019903609	0.46619304	39.00247731	1.336039962	-0.003106363	0.292912697	-0.010605081
IMKTA	7.77E+08	Retail - Defensive	Consumer Defensive	38.35	0.240686485	0.017329944	0.207161398	0.129130499	0.039153137	0	42.48361224	155.5035474	0.697706266	1.834424827	0.409417864	0.018661866	0.141293768	0.048426927	0.56960035	0.047215124	0.0488676	0.001652476	2497436.278	0.116461415	0.02691859	0.198523366	111.6799436	0.517375656	0.027503435	0.376007468	0.073145981
EMCI	776210684.7	Insurance - Property & Casualty	Financial Services	36.02	0.36498951	0.050152507	0	0.058095303	0.02013214	6.15401716	0	876.0735056	0.65590327	5.948356901	5.948356901	0.030719589	-0.211661936	-0.286532464	-0.022237843	0	0.058095303	0	0	0.046185713	0.031367282	-0.209777315	19.38482488	nan	#VALUE!	#VALUE!	#VALUE!
NAT	7.73E+08	Transportation & Logistics	Industrials	5.25	0.30958	-0.162474524	0.3699531	-0.06726799	-0.038121029	22.78411249	32.23502253	1256.160961	0.340564724	5.748030108	4.932619108	0.063269337	6.568627669	-6.886448362	-2.172367897	0.053006226	-0.039593011	-0.092599237	-101452599.6	-0.06350423	0.098684217	-6.319959072	-39.70400672	0.489800259	0.02853272	0.622584407	0.045829481
EFSC	7.69E+08	Banks	Financial Services	29.4	1	0.360988777	0.356320212	0.11566126	0.012036114	23.58895386	0	9901.7766	0.895804022	7.774119937	7.774119937	0.157209389	0.312547684	0.235743383	0.419804874	0.13646015	0.095583042	-0.040877108	-29554920.39	0.233355918	0.010856397	0.16355884	58.18706036	1.316114357	0.114495444	0.289169587	0.395945664
BITA	7.68E+08	Online Media	Technology	10.81	0.6543	-0.053807809	0.672940271	-0.015597129	0.006761416	358.4706539	0.029933503	1199.55921	0.485968812	1.763478424	1.763426447	0.469799225	0.091801484	1.431806745	-6.877722915	0.040475666	0.019202363	-0.021273303	-138366809.8	0.699721856	0	0	1166.802979	0.931262676	-0.181748087	0.544022416	-0.334081982
NYMT	7.66E+08	REITs	Real Estate	2.03	1	1.298581666	0.563606331	0.099410077	0.008384914	173.4792356	0	53439.67965	0.913965772	9.493828779	9.493828779	0.073506113	0.199221382	0.182057788	-0.097971875	0.243404683	0.082710336	-0.160694347	-190876582.4	0.220166147	0.141371042	1.17679018	1.915308929	1.871788768	-0.097868338	0.450644741	-0.217174038
ARCT	7.65E+08	Biotechnology	Healthcare	38.47	0.8	-0.52172127	1.310465559	-0.91790588	-0.462909278	29.55050766	0	1091.955635	0.413235672	8.183472751	8.183472751	0.434060171	1.586900835	2.273242908	6.183598163	0.239512507	-0.768015236	-1.007527743	-20892493.47	4.148357848	0	0	0.095487596	2.591227118	0.313248237	0.962836751	0.325338887
AMBC	7.64E+08	Insurance - Specialty	Financial Services	16.69	1.497379924	0.444121327	0.221587114	0.112232521	0.008379358	634.4983143	0	16882.03026	0.92579851	6.194784663	6.194784663	-0.038338543	90.35905786	92.37850283	2.50935137	0.071939514	0.061768546	-0.010170968	-15702906.39	0.234045075	0	0	28.32445558	1.614543436	0.027348889	0.42077215	0.064996909
INTL	7.63E+08	Brokers & Exchanges	Financial Services	39.55	0.031813144	0.002025267	0.013020516	0.106728161	0.007372039	0.45483132	1.795115235	87.01894794	0.930469021	1.935641594	1.409559898	0.113781142	1.838053441	1.383002014	6.193976442	0.128486671	0.069658324	-0.058828347	-51705566.08	0.115657803	0	0	-0.161391768	1.245666991	0.085571864	0.352696559	0.242621772
RTEC	762174000	Computer Hardware	Technology	23.67	0.533103051	0.101570547	0.395446111	0.079634784	0.067373466	93.55865043	235.0582241	580.3982877	0.192406692	6.757634886	5.147060667	0.094148298	-1.178562458	-5.331929209	2.540143981	0	0.076831282	0	0	0.055263197	0	0	-43.50742833	nan	#VALUE!	#VALUE!	#VALUE!
MFA	7.61E+08	REITs	Real Estate	1.68	1	1.1849746	1.279091867	0.09873584	0.025587459	56.66239527	0	16505.88608	0.73991469	0	0	-0.066300729	4.48E-05	4.48E-05	0.032536566	0.163445429	0.090282891	-0.073162538	-257060546.1	0.018124276	0.104678174	0.978379988	1.94694918	1.612763861	-0.117284143	0.401944266	-0.291792054
FOE	7.61E+08	Chemicals	Basic Materials	9.25	0.294242229	0.027576556	0.223640602	0.102637467	0.023498725	78.46280198	109.353988	435.1215014	0.788008072	2.366911698	1.503938545	0.007589399	-1.168313429	-0.401967315	0.856875043	0.129663024	0.035972028	-0.093690996	-89734127.78	0.040184344	0	0	-4.695679245	1.563095024	-0.010174337	0.426776282	-0.023839978
NBHC	7.61E+08	Banks	Financial Services	24.95	1	1.635317276	3.209397578	0.054300306	0.00671029	35176.23291	0	50431.90051	0.877693234	434.5858654	434.5858654	-0.206566641	1.282283681	0.732572476	-1.601142971	0.115139395	0.04215647	-0.072982925	-52794816.26	0.009456673	0.012575706	0.572121054	-2.435868562	1.172872186	0.105712495	0.290699669	0.363648488
CLB	7.60E+08	Oil & Gas - Services	Energy	17.1	0.736708168	0.128702906	0.001633904	-0.374956929	0.13830679	73.23675534	92.17817864	330.7744995	0.81269682	1.995597282	1.620604336	-0.07886731	-0.091513092	-0.147777377	-0.234758645	0.242873368	0.213314544	-0.029558824	-12156580.06	-1.473120988	0.030655039	1.131579615	8.339671275	2.779217203	-0.157779763	0.614284701	-0.256851201
HMI	7.58E+08	Computer Hardware	Technology	12.23	0.199975	0.037070592	0.161739315	0.790475491	-0.056302715	56.75072436	32.70966269	140.7523832	0.555868532	1.690405824	1.375177059	0.457947437	1.349455615	3.068297322	7.625273662	0.161945872	0.705788703	0.543842831	26561033.15	2.838908712	0	0	23.32730929	2.171151666	0.21250558	0.683379213	0.310962897
NANO	752514000	Semiconductors	Technology	30.59	0.50922	0.064420539	0.417511847	0.064439033	0.055383712	64.9656018	154.5994874	432.8225417	0.174681996	1.602509347	0.533853146	0.176733713	2.971875684	0.797016864	-29.81923126	0	0.064439033	0	0	0.095834167	0	0	-45.91490815	nan	#VALUE!	#VALUE!	#VALUE!
AZZ	7.50E+08	Industrial Products	Industrials	28.69	0.225604321	0.062472384	0.128654971	0.103051694	0.055319399	55.44510345	55.50290716	398.4897159	0.454132306	2.063151638	1.397189339	0.057957566	-0.041372142	0.013479288	0.117209093	0.118069906	0.070134404	-0.047935502	-38813531.17	0.086512226	0.01570286	0.316034687	47.69890604	1.332508932	-0.039648811	0.349454868	-0.113459032
ABR	7.50E+08	REITs	Real Estate	6.78	0.979414083	2.956721022	4.674951269	0.108652435	0.026181578	0	155.9188931	40012.54056	0.764474142	0.911119274	0.882088016	-0.13249044	0.950888681	0.767647541	-2.060614011	0.153024447	0.05718057	-0.095843876	-108219563.5	0.157937558	0.081784625	0.574859706	1.09456878	1.705597225	0.101578402	0.405937594	0.250231571
GRC	7.49E+08	Industrial Products	Industrials	28.72	0.250446903	0.076675904	0.144317154	0.100786304	0.080658667	64.86899401	98.15957751	340.634457	0.199279108	4.557501469	2.873735764	-0.015869621	0.0308614	-0.014499969	0.361249739	0.071466761	0.100786304	0.029319543	8793560.696	0.019744372	0.02679695	0.675159669	28.08760933	0.68644792	0.042381533	0.287094134	0.147622428
NXRT	7.49E+08	REITs	Real Estate	29.58	0.734312654	0.195851897	0.082597462	0.098398774	0.022471307	7.429853732	0	2694.983796	0.757485556	1.67310126	1.67310126	0.438608377	-13.10653872	1.5112916	0.004516718	0.095492135	0.054767569	-0.040724567	-25133057.14	0.210477088	9.38237374	-2.719255632	-499.3194853	1.057519992	0.197787829	0.328798728	0.601546819
VSLR	7.48E+08	Semiconductors	Technology	6	0.465699117	0.152738382	0.993922246	-0.053034084	0.011650481	20.295387	63.28130933	4199.037958	0.781373495	1.208905784	1.130992166	0.777573738	2.805256942	0.145569507	1.173976823	0.087509542	0.015663782	-0.071845761	-102501026	-0.081791512	0	0	-338.5310276	1.523405655	0.175262797	0.785116273	0.223231645
ACLS	7.47E+08	Semiconductors	Technology	22.75	0.380511282	0.11049352	0.289798529	0.12875491	0.092420768	62.78455053	207.2488993	405.4121378	0.287876409	4.959503309	2.943522426	0.152206511	1.343991463	-0.321194978	-2.146989148	0.128631749	0.110462168	-0.018169582	-4060292.004	0.225235693	0	0	-0.381618927	1.323448799	0.195108559	0.403908411	0.483051488
MTEM	7.47E+08	Biotechnology	Healthcare	16.34	0.8	-2.328638417	2.880706949	-0.282395762	-0.209258535	16.12901276	0	2379.299859	0.25069868	5.414052219	5.414052219	1.36278563	-0.603749132	-0.404849937	0.344424368	0.202471413	-0.271430167	-0.47390158	-34925791.15	-0.000781717	0	0	-102.4146094	2.138120836	0.393297501	1.02471722	0.383810766
SYX	7.47E+08	Retail - Apparel & Specialty	Consumer Cyclical	19.84	0.268553993	0.052092637	0.22790797	0.310757433	0.08425935	51.05437868	56.73989553	167.0591825	0.635522339	1.57096036	1.135983476	-0.207543193	0.505289474	3.01745836	-3.975535345	0.083254873	0.295533	0.212278127	18581071.03	-0.107397238	0.087275492	1.217705205	5.01765792	0.829519962	0.274517786	0.463075956	0.592813733
GFF	7.47E+08	Building Materials	Basic Materials	15.74	151.5058476	35.91979947	123.9068083	0.106606478	0.024570675	25520.8561	86.68112372	201593.4887	0.770019024	2.489166205	1.502973915	630.7779498	-37.72527816	0.156724004	1.49512899	0.114743827	0.03246912	-0.082274707	-115758860.8	-0.013833403	0.029364335	0.394357619	9.64E+17	2.210008527	0.133595699	0.516302748	0.258754577
GABC	7.46E+08	Banks	Financial Services	27.97	1	2.67717734	2.939806024	0.108379561	0.012562616	3261.333931	0	69733.4537	0.88376115	7.621646623	7.621646623	-0.103639745	0.160754177	0.137404289	0.1160798	0.062273189	0.055321875	-0.006951314	-6908257.516	0.20492154	0.020992789	0.298374354	13.66232683	0.805580599	0.108462321	0.232514982	0.466474547
PRSC	7.46E+08	Health Care Providers	Healthcare	57.26	0.079309684	0.025477639	0.796928533	0.13883542	0.051208404	38.19534823	0	177.0620169	0.54734174	1.373993484	1.373993484	0.009505643	0.080079736	0.359992878	24.07298568	0.08052706	0.108426898	0.027899837	13580420.02	0.082632942	0.005944747	0.900651896	529.7985741	0.713904151	0.065761889	0.266111258	0.247121785
UPLD	7.46E+08	Application Software	Technology	29.44	0.667037091	-0.172443373	0.773131481	-0.199565654	-0.068190819	77.55570104	0	840.9675081	0.674543064	1.076340692	1.076340692	0.270508702	0.563726561	0.508969175	-2.210562115	0.07268828	-0.094443824	-0.167132104	-40450467.25	0.353099869	0	0	20.56568164	0.989679918	0.37211186	0.448434013	0.829802935
CBB	7.43E+08	Communication Services	Communication Services	14.69	0.697894381	0.064447	0.207484814	-0.1727934	0.055003746	62.83400005	37.21496695	543.167193	1.086081844	1.068601661	0.974208831	0.040054249	-0.144686903	0.061099341	2.978014299	0.060745556	0.082869984	0.022124428	-18259331.55	-0.113087269	0.015203265	0.024481475	-26.52419517	0.690407653	0.110279889	0.573785308	0.192197129
EGRX	7.42E+08	Drug Manufacturers	Healthcare	54.25	0.786132789	0.18215182	0.767941715	0.227071778	0.156592069	88.40926215	88.41849723	406.7327553	0.305673962	3.794346115	3.595854494	0.879479025	5.647793937	3.636252118	-0.783887786	0.089612771	0.202726135	0.113113364	20505861.18	0.520033111	0	0	347.3277845	0.903272189	0.097491806	0.570396934	0.170919232
AERI	7.42E+08	Drug Manufacturers	Healthcare	15.97	0.329545501	-2.494713352	2.367479133	-1.637509925	-0.5246182	25.54702377	625.7655687	1222.753446	0.564495314	7.856804946	7.766641862	0.37804061	0.360560969	0.326043303	0.408028741	0.096138672	-0.668223783	-0.764362455	-172624895.2	0.996091383	0	0	-172.2520231	1.0497246	0.294263245	0.737277963	0.399121172
PLAB	7.39E+08	Semiconductors	Technology	11.35	0.237265409	0.068499139	0.130404682	0.049149686	0.033362287	77.87911019	25.09175191	735.1615255	0.312163059	3.651349936	3.420073918	0.044337064	0.389500647	0.339166418	1.96351074	0.071599541	0.044202332	-0.027397209	-22058747.99	0.042008693	0.021241699	0.519124315	-0.789739147	0.736445573	0.093685765	0.36858117	0.254179466
TRK	738642100	Travel & Leisure	Consumer Cyclical	18.05	0.955889624	0.097327247	0.205384542	0.04955293	0.030545323	24.10390013	5.482022262	1155.491024	0.436976279	1.510917957	1.422680423	-0.00633607	-1.610300972	-1.273206267	-0.059570366	0	0.039289332	0	0	0.027227736	0.030601469	0.295705218	-34.63823896	nan	#VALUE!	#VALUE!	#VALUE!
